Id;StartDate;ProformaNo;InvoiceDate;InvoiceNumber;CustomerName;CustomerCountry;SalesPeople;TotalPrice;Currency;State;LastModifiedDate
459;2020-06-11;135;;;ERKO OTOMOTİV SANAYİ İÇ VE DIŞ TİC. A.Ş.;TÜRKİYE;28db3fee-e6ab-4aba-8c47-1c9f7356658d;131.3;0;1;
460;2020-06-11;136;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;13,552.00;0;1;
461;2020-06-11;137;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;2,875.00;0;1;
462;2020-06-09;125;22.07.2020;fls2020000000029;INTERPART  LTD;GREECE;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;9,732.97;1;1;
463;2020-06-09;127;2.07.2020;ERK2020000000076;ALL SERVİCE SRLS;ITALY;eb0dd5f0-f30a-412b-9049-cbcd29b3fadf;28,591.87;1;1;
464;2020-06-08;124;3.07.2020;ERK2020000000076;Liakopoulos Commercial & Industrial SA.;Greece;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;8,760.00;1;1;
465;2020-06-05;122;25.06.2020;ERK2020000000076;CAR PARTS EXPRESS (NE) LTD;UK;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;3,530.45;1;1;
466;2020-06-04;116;;;ÖZLEM FİLTRE OSMAN DEMİRKAZIK;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;15,000.00;0;1;
467;2020-06-04;117;4.06.2020;ERK2020000000068;Eridan GmbH;GERMANY;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;7,300.00;1;1;
468;2020-06-04;118;4.06.2020;ERK2020000000069;Carparts import export k.f.t.;Hungary;eb0dd5f0-f30a-412b-9049-cbcd29b3fadf;20,000.00;1;1;
469;2020-06-04;120;17.07.2020;fls2020000000029;AVTOBRIG;UKRAINE;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;10,177.67;1;1;
470;2020-06-04;121;;;NAMZİ ERCAN;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;196.44;0;1;
471;2020-06-03;113;;;cenk bey;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;727.19;0;1;
472;2020-06-03;114;;;FİLSAŞ FİLTRE SANAYİ TİCARET A.Ş.;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;1,516.37;0;1;
473;2020-06-03;115;;;ERKO OTOMOTİV SANAYİ İÇ VE DIŞ TİC. A.Ş.;TÜRKİYE;28db3fee-e6ab-4aba-8c47-1c9f7356658d;739.52;0;1;
474;2020-06-02;111;;;SEGA FİLTRE SAN. VE DIŞ TİC. LTD. ŞTİ.;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;6,093.90;0;1;
475;2020-06-01;107;;;SEGA FİLTRE SAN. VE DIŞ TİC. LTD. ŞTİ.;;5017c88e-0ce0-4bc1-a362-4222fa152183;38,100.00;0;1;
476;2020-06-01;109;1.06.2020;ERK2020000000067;AvtoImport;RUSSIA;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;3,654.00;1;1;
477;2020-06-01;110;17.07.2020;ERK2020000000082;Record – Sammy & Aaron Cohen Ltd.;ISRAEL;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;14,452.04;1;1;
478;2020-05-29;104;;;HÜSEYİN DAGITMAÇ;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;0;0;1;
479;2020-05-29;105;;;ENEF AUTO PARTS;GREECE;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;4,952.65;1;8;
480;2020-05-28;103;;;HÜSEYİN HÜNKAR ULUKAYA;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;211.86;0;1;
481;2020-05-27;98;15.06.2020;ERK2020000000072;Naisus cargo 161 d.o.o.;Serbia;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;6,612.66;1;1;
482;2020-05-27;99;;;AFACAN OTO SANAYİ;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;30,000.00;0;1;
483;2020-05-27;100;;;KERİM ARSLAN;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;1,475.35;0;1;
484;2020-05-25;98;3.07.2020;ERK2020000000073;Red Sea Automotive LTD.;Israel;2284ecc5-24c0-4129-8476-4c8c442b2af4;34,767.46;1;1;
485;2020-05-25;97;1.06.2020;FLS2020000000019;Sk-union;RUSSIA;2284ecc5-24c0-4129-8476-4c8c442b2af4;11,905.20;1;1;
486;2020-05-20;95;;;ERKO OTOMOTİV SANAYİ İÇ VE DIŞ TİC. A.Ş.;TÜRKİYE;28db3fee-e6ab-4aba-8c47-1c9f7356658d;25;0;1;
487;2020-05-18;94;9.06.2020;ERK2020000000071;INTERPART  LTD;GREECE;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;8,328.47;1;1;
488;2020-05-15;92;29.06.2020;ERK2020000000074;S.I.D.A.T. SPA;ITALY;2284ecc5-24c0-4129-8476-4c8c442b2af4;3,764.90;1;1;
489;2020-05-15;93;;;AFACAN OTO SANAYİ;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;4,800.00;0;1;
490;2020-05-14;90;;;ERKO OTOMOTİV SANAYİ İÇ VE DIŞ TİC. A.Ş.;TÜRKİYE;28db3fee-e6ab-4aba-8c47-1c9f7356658d;38.71;0;1;
491;2020-05-14;91;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;465;0;1;
492;2020-05-13;86;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;60,940.00;0;1;
493;2020-05-13;89;;;HÜSEYİN DAGITMAÇ;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;4,500.00;0;1;
494;2020-05-11;43;5.06.2020;ERK2020000000069;SE Auto Pièces 31;FRANCE;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;4,197.70;1;1;
495;2020-05-11;84;21.05.2020;FLS202000000009;HUNMOL EXPORT IMPORT KFT;HUNGARY;cc1db141-c87a-4641-9a40-b872bcc7263d;15,000.00;1;1;
496;2020-05-08;82;15.06.2020;ERK2020000000071;LLC EOLTAS;LİTVANYA;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;8,522.31;1;1;
497;2020-05-08;83;;;DEVNAK NAKLİYAT;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;7,000.00;0;1;
498;2020-05-06;81;;;HÜSEYİN DAGITMAÇ;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;0;0;1;
499;2020-05-05;80;;;ERKO OTOMOTİV SANAYİ İÇ VE DIŞ TİC. A.Ş.;TÜRKİYE;28db3fee-e6ab-4aba-8c47-1c9f7356658d;465;0;1;
500;2020-05-04;79;28.07.2020;ERK2020000000072;AUTORENTAS DEL PACIFICO S.P.A.;CHILE;2284ecc5-24c0-4129-8476-4c8c442b2af4;4,745.40;1;1;
501;2020-04-15;71;17.04.2020;FLS2020000000005;HUNMOL EXPORT IMPORT KFT;HUNGARY;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;28,500.00;1;1;
502;2020-04-15;72;23.04.2020;FLS2020000000006;HUNMOL EXPORT IMPORT KFT;HUNGARY;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;20,000.00;1;1;
503;2020-04-15;73;8.05.2020;FLS202000000007;HUNMOL EXPORT IMPORT KFT;HUNGARY;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;20,000.00;1;1;
504;2020-04-15;74;16.05.2020;FLS20200000008;HUNMOL EXPORT IMPORT KFT;HUNGARY;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;15,000.00;1;1;
505;2020-04-13;69;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;7294ad34-14c4-460f-a8fa-aba7420bf319;109,947.40;0;1;
506;2020-04-13;70;;;ÖZLEM FİLTRE OSMAN DEMİRKAZIK;;7294ad34-14c4-460f-a8fa-aba7420bf319;4,900.00;0;1;
507;2020-04-03;67;;;KILINÇ;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;124,800.00;0;1;
508;2020-04-01;66;27.04.2020;ERK2020000000049;AUTORENTAS DEL PACIFICO S.P.A.;CHILE;2284ecc5-24c0-4129-8476-4c8c442b2af4;17,249.85;1;1;
509;2020-03-26;65;1.06.2020;FLS2020000000020;DIESEL TURBO SYSTEMS, S.L.;SPAIN;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;700;1;1;
510;2020-03-25;64;;;SET OTOMOTİV;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;42,168.00;0;1;
511;2020-03-23;63;;;Debson Autoparts;MALTA;2284ecc5-24c0-4129-8476-4c8c442b2af4;1,842.17;1;8;
512;2020-03-19;61;;;TUTUM HOME KFT.;MACARİSTAN;cc1db141-c87a-4641-9a40-b872bcc7263d;70,104.50;1;1;
513;2020-03-19;62;;;ÖZLEM FİLTRE OSMAN DEMİRKAZIK;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;24,500.00;0;1;
514;2020-03-18;59;;;TUTUM HOME KFT.;MACARİSTAN;2284ecc5-24c0-4129-8476-4c8c442b2af4;56,522.80;1;1;
515;2020-03-18;60;1.06.2020;ERK2020000000066;Record – Sammy & Aaron Cohen Ltd.;ISRAEL;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;17,282.90;1;1;
516;2020-03-17;58;;;ERKO OTOMOTİV SANAYİ İÇ VE DIŞ TİC. A.Ş.;TÜRKİYE;28db3fee-e6ab-4aba-8c47-1c9f7356658d;477.75;0;1;
517;2020-03-16;55;;;CEYLAN TİCARET;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;22,685.60;0;1;
518;2020-03-16;56;;;Adnan;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;39.45;0;1;
519;2020-03-16;57;;;SD YEDEK PARÇA OTOMOTİV;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;1,694.00;0;1;
520;2020-03-13;49;;;ADNAN - NUMUNE;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;31.2;0;1;
521;2020-03-13;51;1.04.2020;DGS2020000000035;DIESEL TURBO SYSTEMS, S.L.;SPAIN;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;2,985.00;1;1;
522;2020-03-13;52;;;AKSAN İÇ VE DIŞ TİC. A.Ş.;;5017c88e-0ce0-4bc1-a362-4222fa152183;408.05;0;1;
523;2020-03-13;53;;;ERKO OTOMOTİV SANAYİ İÇ VE DIŞ TİC. A.Ş.;TÜRKİYE;5017c88e-0ce0-4bc1-a362-4222fa152183;359.35;0;1;
524;2020-03-13;54;;;Can Hanifi Kızıloğlu;;008e6fb4-0ada-4fdf-baac-0720f93f1920;63;0;1;
525;2020-03-12;46;;;CEYLAN TİCARET;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;30,666.00;0;1;
526;2020-03-12;47;;;ÖZLEM FİLTRE OSMAN DEMİRKAZIK;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;12,480.00;0;1;
527;2020-03-12;48;7.05.2020;ERK2020000000052;Italian Automotive Spares;AUSTRALIA;2284ecc5-24c0-4129-8476-4c8c442b2af4;2,273.10;1;1;
528;2020-03-11;42;;;ÖZLEM FİLTRE OSMAN DEMİRKAZIK;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;11,520.00;0;1;
529;2020-03-11;44;2.07.2020;ERK2020000000076;SIDEXPORT;ITALY;eb0dd5f0-f30a-412b-9049-cbcd29b3fadf;6,436.00;1;1;
530;2020-03-11;45;;;DEVNAK NAKLİYAT;;5017c88e-0ce0-4bc1-a362-4222fa152183;43,500.00;0;1;
531;2020-03-10;31;;;CENK NUMUNE;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;217.96;0;1;
532;2020-03-10;32;10.03.2020;ERK2020000000045;TUTUM HOME KFT.;MACARİSTAN;cc1db141-c87a-4641-9a40-b872bcc7263d;71,838.80;1;1;
533;2020-03-10;33;10.03.2020;ERK2020000000031;Hattat Otomotiv Pazarlama A.S.;Turkey;2284ecc5-24c0-4129-8476-4c8c442b2af4;88;1;1;
534;2020-03-10;36;;;CENK NUMUNE;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;0;0;1;
535;2020-03-10;37;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;7294ad34-14c4-460f-a8fa-aba7420bf319;13,600.00;0;1;
536;2020-03-10;39;;;SET OTOMOTİV;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;56,250.00;0;8;
537;2020-03-10;40;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;7294ad34-14c4-460f-a8fa-aba7420bf319;4,950.00;0;1;
538;2020-03-09;24;;;Adnan;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;281.26;0;1;
539;2020-03-09;25;;;Adnan;;008e6fb4-0ada-4fdf-baac-0720f93f1920;0;0;1;
540;2020-03-09;29;19.03.2020;ERK2020000000077;TUTUM HOME KFT.;MACARİSTAN;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;238,743.50;1;1;
541;2020-03-09;30;;;ERKO OTOMOTİV SANAYİ İÇ VE DIŞ TİC. A.Ş.;TÜRKİYE;28db3fee-e6ab-4aba-8c47-1c9f7356658d;329.44;0;1;
542;2020-03-06;4;17.03.2020;ERK2020000000036;S.I.D.A.T. SPA;ITALY;2284ecc5-24c0-4129-8476-4c8c442b2af4;21,182.80;1;1;
543;2020-03-06;17;;;SEGA FİLTRE SAN. VE DIŞ TİC. LTD. ŞTİ.;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;55.08;0;1;
544;2020-03-06;18;;;SET OTOMOTİV;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;17,207.50;0;1;
545;2020-03-06;21;;;YAREN;;5017c88e-0ce0-4bc1-a362-4222fa152183;18;0;1;
546;2020-03-06;22;;;Adnan;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;87.09;0;1;
547;2020-03-05;5415;5.03.2020;ERK2020000000030;Carparts import export k.f.t.;Hungary;eb0dd5f0-f30a-412b-9049-cbcd29b3fadf;20,000.00;1;1;
548;2020-03-05;5557;22.07.2020;fls2020000000030;Planet Avto;POLAND;2284ecc5-24c0-4129-8476-4c8c442b2af4;33,219.89;1;1;
549;2020-03-05;13;6.05.2020;ERK2020000000049;RECALVI S.L.;Spain;2284ecc5-24c0-4129-8476-4c8c442b2af4;43,581.03;1;1;
550;2020-03-05;14;;;CEYLAN TİCARET;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;14,714.64;0;1;
551;2020-03-05;16;21.03.2020;ERK202000000048;Dieseltechnika Sp. z o.o.;POLAND;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;52,500.00;1;1;
552;2020-03-03;11;;;Can Hanifi Kızıloğlu;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;7,000.00;0;1;
553;2020-03-03;12;;;SD YEDEK PARÇA OTOMOTİV;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;381.15;0;1;
554;2020-03-02;5546;9.11.2020;ERK202000000093;Importadora Fenic;CHILE;2284ecc5-24c0-4129-8476-4c8c442b2af4;11,131.44;1;1;
555;2020-03-02;1;;;CEYLAN TİCARET;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;33,559.36;0;1;
556;2020-03-02;5;;;ALPA sh.p.k;Albania;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;3,035.36;1;7;
557;2020-03-02;6;;;ERDEM MU0U;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;1,195.00;0;1;
558;2020-03-02;8;5.03.2020;ERK2020000000043;AVESA;Spain;2284ecc5-24c0-4129-8476-4c8c442b2af4;73,500.00;1;1;
559;2020-03-02;9;;;APS OTOMOTİV;;5017c88e-0ce0-4bc1-a362-4222fa152183;215;0;1;
560;2020-02-28;5563;12.03.2020;ERK2020000000035;A.S.SNIR LTD;Israel;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;9,216.53;1;1;
561;2020-02-28;5564;;;ERDEM MU0U;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;1,829.00;0;1;
562;2020-02-28;5566;;;DEVNAK NAKLİYAT;;5017c88e-0ce0-4bc1-a362-4222fa152183;800;2;1;
563;2020-02-27;5559;20.05.2020;ERK2020000000053;Naisus cargo 161 d.o.o.;Serbia;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;6,626.40;1;1;
564;2020-02-27;5561;;;ETHEM ÖZTEKİN;;5017c88e-0ce0-4bc1-a362-4222fa152183;7,820.50;0;1;
565;2020-02-27;5562;19.05.2020;ERK2020000000052;RECALVI S.L.;Spain;2284ecc5-24c0-4129-8476-4c8c442b2af4;16,129.80;1;1;
566;2020-02-26;5554;;;AHMET BSD;;5017c88e-0ce0-4bc1-a362-4222fa152183;9,800.00;0;1;
567;2020-02-26;5555;5.06.2020;FLS2020000000010;MGA S.R.L;ITALY;2284ecc5-24c0-4129-8476-4c8c442b2af4;9,333.60;1;1;
568;2020-02-26;5556;;;AKSAN İÇ VE DIŞ TİC. A.Ş.;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;1,494.63;0;1;
569;2020-02-25;5552;25.02.2020;ERK2020000000026;AUTORENTAS DEL PACIFICO S.P.A.;CHILE;2284ecc5-24c0-4129-8476-4c8c442b2af4;270;1;1;
570;2020-02-25;5553;;;MİCRON OTOMOTİV;;5017c88e-0ce0-4bc1-a362-4222fa152183;9,500.00;0;1;
571;2020-02-24;5551;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;7294ad34-14c4-460f-a8fa-aba7420bf319;20,397.00;0;1;
572;2020-02-21;5548;;;Adnan;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;84.75;0;1;
573;2020-02-21;5549;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;7294ad34-14c4-460f-a8fa-aba7420bf319;1,600.00;0;1;
574;2020-02-19;5543;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;7294ad34-14c4-460f-a8fa-aba7420bf319;30,475.00;0;1;
575;2020-02-19;5544;24.02.2020;ERK2020000000026;Filippidis Elias & Co;GREECE;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;17,448.00;1;1;
576;2020-02-19;5545;;;YAKUPLAR OTO;;7294ad34-14c4-460f-a8fa-aba7420bf319;89,000.00;0;1;
577;2020-02-18;5536;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;18,198.28;0;1;
578;2020-02-18;5537;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;7294ad34-14c4-460f-a8fa-aba7420bf319;36,332.00;0;1;
579;2020-02-18;5539;;;SEGA FİLTRE SAN. VE DIŞ TİC. LTD. ŞTİ.;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;74.95;0;1;
580;2020-02-18;5540;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;7294ad34-14c4-460f-a8fa-aba7420bf319;17,635.00;0;1;
581;2020-02-18;5541;;;ÖZÇETE OTOMOTİV İNŞ.SAN.VE TİC.A.Ş.;TÜRKİYE;9cd501c8-ff6c-45e0-9341-97dd27be4e14;48;0;1;
582;2020-02-18;5542;;;YAKUPLAR OTO;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;64,750.00;0;1;
583;2020-02-14;5533;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;7294ad34-14c4-460f-a8fa-aba7420bf319;2,685.00;0;1;
584;2020-02-14;5534;;;SET OTOMOTİV;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;0;0;1;
585;2020-02-14;5535;;;OTO İSMAİL OTOMOTİV SAN.TİC.LTD.ŞTİ.;;5017c88e-0ce0-4bc1-a362-4222fa152183;150,100.00;0;1;
586;2020-02-12;5526;;;Roberto Martins Ferraz;PORTUGAL;614413df-5596-4d01-a932-c870a26ed87e;5,759.60;1;1;
587;2020-02-12;5527;;;AZUR OTOMOTİV SAN TİC LTD ŞTİ;;7294ad34-14c4-460f-a8fa-aba7420bf319;60,520.00;0;1;
588;2020-02-12;5528;2.07.2020;ERK2020000000050;NUOVA CERIVEN srl;ITALY;2284ecc5-24c0-4129-8476-4c8c442b2af4;17,546.18;1;1;
589;2020-02-12;5529;;;BİLHAN OTO;;7294ad34-14c4-460f-a8fa-aba7420bf319;60,927.50;0;1;
590;2020-02-12;5530;;;AKSAN İÇ VE DIŞ TİC. A.Ş.;;5017c88e-0ce0-4bc1-a362-4222fa152183;1,550.00;0;1;
591;2020-02-12;5531;24.07.2020;fls2020000000029;STRATIS INDUSTRAIL VEHICLES;Greece;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;2,069.48;1;1;
592;2020-02-12;5532;12.02.2020;ERK2020000000021;MOTORSOL CARIBE, S.A.;SPAIN;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;6,694.25;1;1;
593;2020-02-11;5519;17.02.2020;ERK2020000000022;Zarget EOOD;BULGARIA;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;2,459.00;1;1;
594;2020-02-11;5520;11.02.2020;ERK20200000022;Frentec BV;Netherlands;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;2.4;1;1;
595;2020-02-11;5521;;;CEYLAN TİCARET;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;0;0;1;
596;2020-02-11;5522;;;AFACAN OTO SANAYİ;;5017c88e-0ce0-4bc1-a362-4222fa152183;25,000.00;0;1;
597;2020-02-11;5524;;;A.S.SNIR LTD;Israel;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;5,040.10;1;8;
598;2020-02-10;5518;;;SARNE OTOMOTİV;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;335.87;0;1;
599;2020-02-07;5510;;;SET OTOMOTİV;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;15,000.00;0;1;
600;2020-02-07;5511;;;Infiniauto - Importação e Comércio de Peças Auto Unipessoal, Lda.;Portugal;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;7,682.00;1;1;
601;2020-02-07;5512;14.02.2020;ERK2020000000021;Vitobello Ricambi s.r.l.;ITALY;2284ecc5-24c0-4129-8476-4c8c442b2af4;19,500.00;1;1;
602;2020-02-07;5513;16.03.2020;ERK2020000000036;Record – Sammy & Aaron Cohen Ltd.;ISRAEL;614413df-5596-4d01-a932-c870a26ed87e;13,330.00;1;1;
603;2020-02-06;5504;8.05.2020;ERK2020000000051;LLC EOLTAS;LİTVANYA;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;16,988.00;1;1;
604;2020-02-06;5505;7.02.2020;ERK2020000000015;LLC EOLTAS;LİTVANYA;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;4,335.00;1;1;
605;2020-02-06;5506;9.03.2020;ERK2020000000031;Auto-Kasto Ltd.;BULGARIA;614413df-5596-4d01-a932-c870a26ed87e;5,568.20;1;1;
606;2020-02-06;5507;;;AHMET BSD;;5017c88e-0ce0-4bc1-a362-4222fa152183;7,000.00;0;1;
607;2020-02-05;5503;;;SEGA FİLTRE SAN. VE DIŞ TİC. LTD. ŞTİ.;;5017c88e-0ce0-4bc1-a362-4222fa152183;78,750.00;0;1;
608;2020-02-04;5499;6.02.2020;ERK2020000000019;Common Rail Kontor Inh. Caroline Durst;GERMANY;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;50,925.00;1;1;
609;2020-02-04;5500;27.02.2020;ERK2020000000039;Common Rail Kontor Inh. Caroline Durst;GERMANY;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;50,925.00;1;1;
610;2020-02-04;5501;14.02.2020;ERK2020000000027;Diesel Buchli b.v;Netherlands;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;41,762.00;1;1;
611;2020-02-04;5502;6.02.2020;ERK2020000000016;Hattat Otomotiv Pazarlama A.S.;Turkey;2284ecc5-24c0-4129-8476-4c8c442b2af4;4,910.60;1;1;
612;2020-02-03;5498;19.02.2020;ERK2020000000024;LLC EOLTAS;LİTVANYA;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;9,651.52;1;1;
613;2020-01-31;5493;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;7294ad34-14c4-460f-a8fa-aba7420bf319;0;0;1;
614;2020-01-31;5494;;;ALBAYRAK;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;41,546.50;0;1;
615;2020-01-31;5495;;;SERKO AUTO YEDEK PARÇA ZÜBEYDE TEKİN;TURKEY;5017c88e-0ce0-4bc1-a362-4222fa152183;374.08;0;1;
616;2020-01-31;5496;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;5017c88e-0ce0-4bc1-a362-4222fa152183;185,035.00;0;1;
617;2020-01-30;5031;6.02.2020;ERK2020000000016;C&T AUTOPARTS;MALTA;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;4,467.97;1;1;
618;2020-01-30;5490;;;MELPA OTO YEDEK PARÇALARI SAN TİC LTD ŞTİ;;9cd501c8-ff6c-45e0-9341-97dd27be4e14;10,453.60;0;1;
619;2020-01-30;5492;9.03.2020;ERK2020000000045;TUTUM HOME KFT.;MACARİSTAN;614413df-5596-4d01-a932-c870a26ed87e;270,544.85;1;1;
620;2020-01-29;5485;;;ERKO OTOMOTİV SANAYİ İÇ VE DIŞ TİC. A.Ş.;TÜRKİYE;28db3fee-e6ab-4aba-8c47-1c9f7356658d;883.06;0;1;
621;2020-01-29;5487;6.02.2020;ERK2020000000016;S.I.D.A.T. SPA;ITALY;2284ecc5-24c0-4129-8476-4c8c442b2af4;53,700.00;1;1;
622;2020-01-29;5488;12.02.2020;ERK2020000000020;DUEF AUTO PARTS;ALBANIA;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;59,639.21;1;1;
623;2020-01-29;5489;29.01.2020;ERK2020000000010;Carparts import export k.f.t.;Hungary;eb0dd5f0-f30a-412b-9049-cbcd29b3fadf;20,000.00;1;1;
624;2020-01-28;5478;28.01.2020;ERK202000000015;Frentec BV;Netherlands;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;3.33;1;1;
625;2020-01-28;5479;;;HÜSEYİN HÜNKAR ULUKAYA;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;73;0;1;
626;2020-01-28;5480;;;ALBAYRAK;;28db3fee-e6ab-4aba-8c47-1c9f7356658d;4,250.00;0;1;
627;2020-01-28;5482;13.10.2020;FLS202000000049;Dmitriy Mahov // LLC PIK-PLUS;Russia;7a8bec9f-ab12-44ea-a216-80ea3ed7aade;4,906.71;1;1;
628;2020-01-28;5483;;;AHMET BSD;;5017c88e-0ce0-4bc1-a362-4222fa152183;0;0;1;
629;2020-01-28;5484;13.03.2020;ERK2020000000046;Hameginim Parts. ltd;ISRAEL;2284ecc5-24c0-4129-8476-4c8c442b2af4;10,030.00;1;1;
630;2020-01-27;5472;12.03.2020;DGS2020000000034;INTERPART  LTD;GREECE;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;5,362.29;1;1;
631;2020-01-27;5473;4.02.2020;ERK2019000000066;TUTUM HOME KFT.;MACARİSTAN;9cd501c8-ff6c-45e0-9341-97dd27be4e14;200,664.91;1;1;
632;2020-01-27;5475;29.01.2020;ERK2020000000010;Inter Land;POLAND;d3ae82e8-a934-405b-a9dd-fa5aa5aee55f;4,342.70;1;1;
